,document,term,tfidf
64767282,1062,brother,0.2829861027756486
64778023,1062,school,0.2538570063445187
64778131,1062,secret,0.25373266389135296
64781741,1062,year,0.20938914693114874
64775261,1062,new,0.19508888347979333
64765077,1062,00,0.0
4807240,1063,yield,0.3465473937676249
4798685,1063,kept,0.2990978194708342
4802944,1063,revel,0.2949779253790817
4798239,1063,intim,0.2816910924605097
4793449,1063,choos,0.26094804453216874
4795130,1063,drama,0.25245429078426995
4802571,1063,reach,0.2389036582789284
4795780,1063,expect,0.23507162959488723
4802914,1063,result,0.22951773179108162
4804800,1063,stranger,0.22570346943685807
107393136,1064,academi,0.3427502479630093
107392986,1064,31st,0.25198410751919664
107402885,1064,new,0.2422218796355011
107394767,1064,brainiac,0.22772372973179753
107401014,1064,krypton,0.22772372973179753
107408636,1064,vault,0.2121610638083368
107393211,1064,adjust,0.1953221640874912
107407084,1064,suggest,0.1923772735265027
107401245,1064,legion,0.1873187565505164
107396058,1064,contend,0.1794156397587023
87652246,1065,needless,0.3009346297132694
87658321,1065,walley,0.3009346297132694
87645525,1065,coolest,0.27295077576798177
87654214,1065,recreat,0.2580229843977919
87657019,1065,theme,0.23666671644728762
87648615,1065,grown,0.2179602744904859
87655008,1065,say,0.21223759918623647
87645162,1065,closer,0.21005919390102765
87652985,1065,park,0.20038265712659348
87653967,1065,quit,0.193328908133877
88980092,1066,narnian,0.3721999156031833
88983047,1066,scrubb,0.3721999156031833
88981125,1066,pevensi,0.35634292121601385
88981107,1066,peski,0.32923521026425107
88984555,1066,swallow,0.3179844936996577
88974820,1066,edg,0.26899123888527443
88980800,1066,paint,0.2662930546172672
88975391,1066,fantast,0.26026450514181615
88973550,1066,cousin,0.2463156043092156
88983333,1066,ship,0.2120776327137417
43867193,1067,roan,0.4598623648538405
43866436,1067,purg,0.41558800639767873
43856099,1067,barn,0.3658377060138003
43864907,1067,night,0.21695421397875317
43862841,1067,kill,0.20207353307099632
43866206,1067,presidenti,0.17822812948392158
43867834,1067,sergeant,0.17684720746042837
43859525,1067,elect,0.17554096728360552
43867356,1067,runner,0.17430174395463718
43867789,1067,senat,0.16891069434865735
140862957,1068,cowork,0.36257339639255826
140864277,1068,elev,0.33761898469201956
140869543,1068,nefari,0.2967597082857324
140874756,1068,truli,0.29550351130747043
140875725,1068,weekend,0.2645946619046074
140871046,1068,promis,0.26337288564882105
140862721,1068,connect,0.24819706242016223
140870186,1068,pair,0.24651414406349498
140871998,1068,romant,0.24610315457579904
140871798,1068,reveal,0.23590793989223013
127902351,1069,celesti,0.3291898423302511
127909739,1069,narrow,0.2856925370987639
127904062,1069,distract,0.2735364190156581
127915700,1069,victori,0.25406347475409796
127906204,1069,guid,0.24367005484452806
127904055,1069,distant,0.23746142367545992
127910713,1069,peril,0.23746142367545992
127900176,1069,adapt,0.2247660695224691
127905003,1069,faith,0.21977495392655022
127909391,1069,modern,0.20753568702427774
76165167,107,creatur,0.2846630713950036
76164525,107,citadel,0.2656930253933847
76173915,107,restart,0.2656930253933847
76177551,107,veriti,0.2656930253933847
76167334,107,foretold,0.24634232317038388
76174936,107,shroud,0.24634232317038388
76167246,107,floor,0.22370345284422982
76164300,107,chamber,0.20435275062122904
76167013,107,feed,0.20141138402299888
76170608,107,malevol,0.19875059428030056
34918241,1070,furri,0.3279169979291925
34925592,1070,shipwreck,0.3279169979291925
34920474,1070,kingdom,0.24397380584866743
34923066,1070,pal,0.24339333465088503
34915247,1070,civil,0.2365127458697711
34928541,1070,watch,0.23278995024694277
34917564,1070,eye,0.22191670359977328
34917524,1070,explor,0.21992008648192074
34923572,1070,plot,0.21144326157450044
34913142,1070,anim,0.2091335401495935
84534439,1071,boov,0.615407363527391
84544728,1071,reorgan,0.19639629892787322
84532912,1071,accomplic,0.17813344446732418
84542932,1071,oh,0.17813344446732418
84544091,1071,promptli,0.17525527788219714
84543151,1071,overli,0.1665157889676067
84533829,1071,banish,0.16031502290206387
84547494,1071,tip,0.16031502290206387
84540106,1071,intergalact,0.15550533507917816
84544675,1071,reloc,0.1534509973736873
156656599,1072,skywalk,0.35589171744667103
156658807,1072,unsettl,0.35589171744667103
156649595,1072,guidanc,0.3264349661541637
156657330,1072,strength,0.2937871015700877
156655396,1072,resist,0.27426908245087217
156653266,1072,newli,0.27030532616188424
156643467,1072,abil,0.26665902384021867
156652421,1072,meanwhil,0.26116388100065563
156654585,1072,prepar,0.25183458213009563
156647244,1072,develop,0.24741615183291493
118794070,1073,elio,0.4187389409980366
118802383,1073,seventeen,0.3525623105947339
118796963,1073,itali,0.2953962564977998
118789386,1073,1980,0.2827387760894765
118789733,1073,adult,0.2648990594244834
118801516,1073,research,0.262943263885816
118790308,1073,assist,0.2623101859854509
118799693,1073,older,0.25534862168265743
118796179,1073,hire,0.2240538531326794
118801397,1073,relationship,0.20508702849960733
67479183,1074,jellinski,0.2586591571890717
67483039,1074,pubert,0.2586591571890717
67483051,1074,pugsley,0.2586591571890717
67476807,1074,fester,0.24763938896292867
67487626,1074,wednesday,0.24763938896292867
67477604,1074,gomez,0.2398207389784042
67481174,1074,morticia,0.2398207389784042
67471823,1074,addam,0.2337561228931526
67471822,1074,add,0.20049624097570198
67481364,1074,nanni,0.19894278431545054
18023142,1075,daytona,0.22931117585591906
18027303,1075,karaok,0.22931117585591906
18031724,1075,riotou,0.22931117585591906
18029621,1075,nuptial,0.21261020196387145
18030237,1075,pend,0.21261020196387145
18025073,1075,frat,0.20284075851150052
18025170,1075,fullest,0.20284075851150052
18034696,1075,uber,0.20284075851150052
18027599,1075,lace,0.19053271536399333
18025041,1075,foul,0.18823627260378112
31203631,1076,gestur,0.3353830421735536
31205744,1076,knock,0.25734071820614723
31210569,1076,seduct,0.25187769819711414
31201690,1076,devot,0.24004089916327948
31205678,1076,kind,0.2303838369276396
31213103,1076,unexpectedli,0.2239096811726425
31207392,1076,mous,0.21840574082431938
31213809,1076,weekend,0.21840574082431938
31211737,1076,strand,0.21739724372787086
31201995,1076,door,0.2149906454946063
56598334,1077,camaraderi,0.32885154926699206
56603355,1077,incognito,0.3184688101908102
56596442,1077,advers,0.3104153320922874
56603118,1077,humor,0.26418512463467053
56608124,1077,remark,0.2603825562866183
56603661,1077,issu,0.2586216695558673
56611144,1077,treatment,0.2412316421185041
56596391,1077,actress,0.23817987984017858
56612079,1077,wait,0.22013596021018203
56605271,1077,medic,0.2178436966922142
104409056,1078,ladder,0.3872726739419138
104403720,1078,climb,0.3330017045397078
104414787,1078,statu,0.33113363179968247
104417229,1078,wonder,0.2846465216487888
104407391,1078,happi,0.28004420967653554
104414419,1078,social,0.269919961456002
104413894,1078,sexual,0.2563445800445148
104402596,1078,bodi,0.2502711525494651
104402865,1078,bring,0.2186176685900022
104416536,1078,use,0.20689754992900292
166116435,1079,mowgli,0.4926587012276742
166107847,1079,bagheera,0.2527201690596286
166107884,1079,baloo,0.2527201690596286
166119819,1079,shere,0.2527201690596286
166114678,1079,khan,0.22647765532136033
166123060,1079,wolv,0.22374797726623477
166117349,1079,panther,0.2189635579118665
166110236,1079,cub,0.21684110986158292
166121534,1079,tiger,0.20809499702317152
166112329,1079,foster,0.19911186261938973
152031767,108,piglet,0.4356694336263356
152025503,108,embrac,0.3602972445020398
152028171,108,inner,0.3559453591665784
152025282,108,duo,0.34353504086125897
152020982,108,abandon,0.3117007761879141
152030362,108,monster,0.2853039387349647
152023724,108,colleg,0.2606606301254694
152027383,108,head,0.25321965907887
152029094,108,lead,0.22763944168982064
152031085,108,old,0.20273114874495463
8724741,1080,answer,0.3197832453488473
8729418,1080,fingertip,0.23555240982525377
8730836,1080,hinder,0.23555240982525377
8727010,1080,colombia,0.2176334720286379
8737441,1080,sleuth,0.20442783138852758
8728103,1080,digit,0.1957294982676554
8727457,1080,creativ,0.1865088935919117
8738564,1080,tape,0.18289582897592124
8735966,1080,red,0.180740284084642
8727853,1080,deeper,0.17875072090447147
84309100,1081,raptur,0.39395755167480473
84305373,1081,knit,0.3305585392953506
84298234,1081,assembl,0.3005894089935002
84299751,1081,catastroph,0.28773734829257147
84304445,1081,idea,0.25776821799072097
84306305,1081,marriag,0.23555864388003245
84299802,1081,celebr,0.23446399514204658
84300170,1081,close,0.2306719289813558
84313628,1081,wit,0.226882382346068
84310289,1081,seri,0.21194756157674782
104040686,1082,month,0.33608481727784223
104043108,1082,relief,0.23631742249803586
104044032,1082,sentinel,0.23631742249803586
104047111,1082,war,0.22415454269389162
104036092,1082,exhaust,0.22016746262094394
104034263,1082,contin,0.21006389818260263
104041739,1082,paranoia,0.20613207559938748
104035832,1082,empti,0.20269310724998724
104046828,1082,vast,0.19209668857783097
104042892,1082,ravag,0.19101906470236946
99730602,1083,chelio,0.3047161376203716
99728683,1083,antidot,0.27191505983246866
99728324,1083,adrenalin,0.25835541883430474
99743464,1083,unless,0.25320028258143895
99729026,1083,awak,0.24479577783614076
99741384,1083,slip,0.23808491040289964
99739115,1083,poison,0.2351750594412713
99738926,1083,phone,0.22452526940473566
99742026,1083,straight,0.2180919321081982
99737628,1083,morn,0.2149045510098662
150104665,1084,38,0.2967630414166777
150110463,1084,genit,0.2967630414166777
150118129,1084,somalian,0.2967630414166777
150118303,1084,spokeswoman,0.2967630414166777
150118815,1084,supermodel,0.28411991688926486
150105566,1084,autobiographi,0.2681914637525677
150114654,1084,nomad,0.26250635275169015
150110006,1084,fled,0.2576996598894243
150114363,1084,mutil,0.2576996598894243
150118114,1084,sold,0.2219923942477065
21379042,1085,temptat,0.34836874056430395
21366092,1085,bloodthirsti,0.3235685143571667
21369753,1085,fierc,0.29167553017385855
21379722,1085,unabl,0.2879926171051521
21376564,1085,resist,0.27702288482734755
21375650,1085,possess,0.2593057349866411
21376436,1085,releas,0.2574464173652038
21368305,1085,demon,0.2518753977256872
21366197,1085,book,0.2427523758394539
21376061,1085,quest,0.23924805071374003
32344885,1086,dissect,0.24578016827996466
32345264,1086,earthl,0.23530908920253668
32351164,1086,outliv,0.23530908920253668
32353214,1086,rv,0.222117089707963
32340829,1086,51,0.21740866128703953
32341610,1086,ass,0.21342774177995358
32356042,1086,uncomfort,0.21342774177995358
32340838,1086,60,0.19374558271503786
32341060,1086,advis,0.19051326224838702
32343744,1086,compound,0.19051326224838702
28959206,1087,steamer,0.3158195800427238
28946692,1087,belgian,0.2742477566441901
28956414,1087,poirot,0.269816636303034
28958668,1087,sleuth,0.2624118162843696
28952178,1087,honeymoon,0.2537054918296896
28949917,1087,egyptian,0.24681516443318913
28951300,1087,glamor,0.23336016592793732
28957593,1087,river,0.23200552439586028
28945499,1087,aboard,0.22486724484151563
28952425,1087,idyl,0.22486724484151563
9310164,1088,teller,0.3804569968913763
9296290,1088,apocalyps,0.3344892447576699
9310292,1088,thiev,0.2823265151503317
9300116,1088,earli,0.27930671288621783
9312161,1088,zombi,0.2764728658485151
9309390,1088,stage,0.27445639117051984
9296470,1088,aspir,0.26661446080890655
9302233,1088,heist,0.2608851533801347
9296747,1088,bank,0.2584993616011966
9307466,1088,recruit,0.25120410368308144
114732479,1089,persian,0.428240075593151
114722868,1089,base,0.2606717645312344
114721732,1089,480,0.25431078472951446
114736331,1089,thermopyla,0.25431078472951446
114725486,1089,democraci,0.2357890630542378
114737265,1089,usher,0.2357890630542378
114722905,1089,battl,0.23558592805032816
114735274,1089,sparta,0.22982640048128197
114727806,1089,graphic,0.2141200377965755
114727830,1089,greec,0.20231373821944537
137642892,109,panda,0.392383805438537
137647014,109,thirteen,0.373485377790227
137644187,109,red,0.3258669716753953
137633328,109,awkward,0.3189492254323789
137637313,109,experienc,0.3143610067261238
137637267,109,excit,0.2954625790778139
137647513,109,twist,0.27922826266089074
137638243,109,giant,0.278547823458859
137647289,109,transform,0.2479608420039808
137646855,109,teenag,0.2049040766504643
62311778,1090,ancestri,0.6206394393753837
62312060,1090,assassin,0.3603082965701503
62326503,1090,uncov,0.35173517399425164
62325702,1090,team,0.2789608844596226
62316357,1090,father,0.27562684711026186
62327488,1090,woman,0.26892320385095125
62320969,1090,mysteri,0.26291188257388
62317839,1090,help,0.2569733519556436
62310963,1090,00,0.0
62310964,1090,000,0.0
124678074,1091,food,0.2918563589576062
124675937,1091,creat,0.2348804149048825
124685706,1091,shrimpanze,0.2251924066992039
124686976,1091,tacodil,0.2251924066992039
124687281,1091,thon,0.2251924066992039
124683504,1091,pickl,0.2035114645351823
124683514,1091,pie,0.19239040748627545
124673286,1091,appl,0.18485526968980792
124675798,1091,corp,0.1809024959446915
124676643,1091,disastr,0.17320246799802744
108208253,1092,lizewski,0.39245663070613396
108215223,1092,unnot,0.3546719219011343
108208879,1092,meaning,0.34715360190433225
108211566,1092,reason,0.2721377039326862
108204875,1092,fan,0.26996685567354667
108202712,1092,comic,0.2631595290467938
108213954,1092,super,0.23548283549956944
108201491,1092,book,0.21755876181144918
108206440,1092,hero,0.2092568250011173
108214714,1092,train,0.20510662879983538
152438684,1093,tan,0.34917120231735777
152430535,1093,guid,0.27381099398989706
152434750,1093,pacif,0.27017300537892075
152437151,1093,sequel,0.26577985388887204
152424195,1093,1980,0.2608827143471318
152437443,1093,simpl,0.2573503097812538
152424542,1093,adult,0.24442203013848854
152438245,1093,strand,0.2397773082542212
152426997,1093,classic,0.23006529041027368
152429145,1093,eventu,0.2287898857579541
122243120,1094,katniss,0.5324202863375266
122248739,1094,snow,0.2838507611834536
122246572,1094,presid,0.23612648382291854
122240604,1094,finnick,0.19638042821431903
122246021,1094,peeta,0.18801394768221613
122245853,1094,panem,0.17747342877917555
122242274,1094,hunger,0.15940876180521193
122236044,1094,arena,0.15622797353022888
122238085,1094,closest,0.15480435530857053
122247933,1094,scale,0.15480435530857053
12374289,1095,chipmunk,0.5177666714002525
12374288,1095,chipett,0.3618026192381441
12381406,1095,music,0.3135631856889213
12384609,1095,sevil,0.18679906486609005
12384370,1095,school,0.16270032599746959
12385412,1095,squar,0.15521848097512933
12378755,1095,ignit,0.14895786761596572
12385477,1095,stardom,0.14895786761596572
12371689,1095,25,0.14595235739498688
12381569,1095,nephew,0.14595235739498688
90895652,1096,megamind,0.5881677925540633
90895754,1096,metro,0.27759683823691644
90900724,1096,supervillain,0.25214912837724673
90889848,1096,creation,0.21669107043308924
90896402,1096,nemesi,0.21299844028201928
90893208,1096,highli,0.20201431761082372
90902841,1096,wors,0.2007962366278869
90893894,1096,intellig,0.1915112070503849
90890251,1096,defeat,0.18934426488625428
90886746,1096,act,0.18430917858777174
86985540,1097,unusu,0.38510685359839963
86975427,1097,flit,0.2678001219007651
86972119,1097,button,0.22879179334932953
86983564,1097,sort,0.21513030202146824
86982154,1097,revers,0.2092876290736118
86975554,1097,forward,0.19672975217830785
86985179,1097,twelv,0.19562613774575047
86974606,1097,elderli,0.1906768274845424
86972707,1097,circumst,0.189783464797894
86980350,1097,orlean,0.189783464797894
75063632,1098,powder,0.37225703007713645
75061956,1098,monstrou,0.31121635070086934
75059295,1098,hord,0.30230192578285914
75057093,1098,embroil,0.29666868230483184
75057302,1098,european,0.29666868230483184
75055045,1098,china,0.2872550011441834
75056179,1098,defens,0.27206768815586685
